5.000000000000000000e+02,1.490364909172058105e+00,1.000000000000000000e+00
1.000000000000000000e+03,4.555652737617492676e-01,1.000000000000000000e+00
1.500000000000000000e+03,5.231488943099975586e-01,1.000000000000000000e+00
2.000000000000000000e+03,1.157549470663070679e-01,1.000000000000000000e+00
2.500000000000000000e+03,1.517748594284057617e+00,1.000000000000000000e+00
3.000000000000000000e+03,2.352730929851531982e-01,1.000000000000000000e+00
3.500000000000000000e+03,6.325818598270416260e-02,1.000000000000000000e+00
4.000000000000000000e+03,7.025556564331054688e-01,1.000000000000000000e+00
4.500000000000000000e+03,5.340167284011840820e-01,1.000000000000000000e+00
5.000000000000000000e+03,1.222844421863555908e-01,1.000000000000000000e+00
5.500000000000000000e+03,1.165474727749824524e-01,1.000000000000000000e+00
6.000000000000000000e+03,2.643025219440460205e-01,1.000000000000000000e+00
6.500000000000000000e+03,1.285299658775329590e-01,1.000000000000000000e+00
7.000000000000000000e+03,2.175016403198242188e-01,1.000000000000000000e+00
7.500000000000000000e+03,2.209654450416564941e-01,1.000000000000000000e+00
8.000000000000000000e+03,1.048318371176719666e-01,1.000000000000000000e+00
8.500000000000000000e+03,1.471288204193115234e-01,1.000000000000000000e+00
9.000000000000000000e+03,1.613273173570632935e-01,1.000000000000000000e+00
9.500000000000000000e+03,8.083907514810562134e-02,1.000000000000000000e+00
1.000000000000000000e+04,1.737614870071411133e-01,1.000000000000000000e+00
1.050000000000000000e+04,3.747762739658355713e-02,1.000000000000000000e+00
1.100000000000000000e+04,1.369513571262359619e-01,1.000000000000000000e+00
1.150000000000000000e+04,3.373699635267257690e-02,1.000000000000000000e+00
1.200000000000000000e+04,2.198442816734313965e-01,1.000000000000000000e+00
1.250000000000000000e+04,4.705953598022460938e-02,1.000000000000000000e+00
1.300000000000000000e+04,1.544229090213775635e-01,1.000000000000000000e+00
1.350000000000000000e+04,7.351283729076385498e-02,1.000000000000000000e+00
1.400000000000000000e+04,2.710806429386138916e-01,1.000000000000000000e+00
1.450000000000000000e+04,2.855680882930755615e-01,1.000000000000000000e+00
1.500000000000000000e+04,2.288123816251754761e-01,1.000000000000000000e+00
1.550000000000000000e+04,7.552614808082580566e-02,1.000000000000000000e+00
1.600000000000000000e+04,1.662441194057464600e-01,1.000000000000000000e+00
1.650000000000000000e+04,9.201680868864059448e-02,1.000000000000000000e+00
1.700000000000000000e+04,1.774894744157791138e-01,1.000000000000000000e+00
1.750000000000000000e+04,3.028398454189300537e-01,1.000000000000000000e+00
1.800000000000000000e+04,4.281282424926757812e-02,1.000000000000000000e+00
1.850000000000000000e+04,4.493729025125503540e-02,1.000000000000000000e+00
1.900000000000000000e+04,4.652527719736099243e-02,1.000000000000000000e+00
1.950000000000000000e+04,9.912154823541641235e-02,1.000000000000000000e+00
2.000000000000000000e+04,1.568882316350936890e-01,1.000000000000000000e+00
